-97.5826, 41.149, 10363.2
-123.1573, 45.4087, 1127.76
-104.4734, 40.8574, 11277.6
-119.3416, 34.8723, 2613.66
-81.861, 37.5052, 7909.56
-78.8477, 35.8372, 426.72
-121.6975, 39.4729, 1645.92
-122.9811, 39.5059, 10668
137.0528, 35.1179, 11574.78
-97.6875, 32.784, 11277.6
-97.3964, 33.2812, 1036.32
148.5588, -30.7871, 10972.8
134.1892, 33.2736, 11582.4
121.3941, -30.6842, 358.14
22.2284, 39.3046, 10035.54
175.0758, -40.6885, 1242.06
133.2079, 34.4166, 11582.4
-104.819, 39.6806, 3154.68
174.6726, -41.0846, 320.04
-111.8281, 40.3403, 2118.36
-119.0255, 34.501, 8542.02
-73.8133, 45.4008, 1021.08
151.5104, -32.84, 426.72
175.9435, -38.0012, 754.38
-84.3891, 42.9585, 8839.2
-83.0985, 39.9499, 2179.32
-71.3081, 20.6612, 6088.38
-124.9988, 49.619, 1188.72
-111.6952, 40.2183, 1623.06
-93.2785, 39.0491, 9753.6
-95.2561, 36.4594, 13106.4
-88.5102, 42.9784, 8366.76
-93.1819, 28.5887, 10370.82
-97.902, 32.9449, 8275.32
104.0749, 1.4298, 1280.16
-118.8803, 33.9103, 3672.84
-96.9541, 35.7069, 853.44
-150.0818, 60.9876, 2514.6
-75.876, 40.2653, 6096
-83.6689, 42.6595, 1889.76
-76.8809, 40.2389, 586.74
-94.5566, 40.0437, 13106.4
-97.556, 27.7049, 960.12
-96.884, 32.7953, 1036.32
-97.4379, 32.3955, 10347.96
-114.7723, 36.0024, 906.78
152.6398, -27.8616, 10408.92
140.1469, -35.4795, 7620
150.0758, -31.3482, 11277.6
-95.3311, 32.8337, 8290.56
-58.3377, -34.3905, 2834.64
-117.8526, 33.7013, 160.02
116.0918, -31.3476, 2065.02
115.8536, -31.4799, 129.54
-72.3705, 43.6099, 640.08
-113.7532, 34.5271, 10972.8
-68.8896, 41.4805, 10058.4
-73.2586, 40.8134, 4320.54
-87.1083, 35.1091, 11887.2
-112.4082, 34.9235, 3421.38
-74.2881, 4.8164, 3360.42
-91.5569, 34.3401, 13106.4
175.72, -40.2312, 4876.8
-114.2538, 35.945, 7620
104.6185, -0.5634, 8229.6
150.6104, -33.9929, 335.28
-75.0565, 40.5417, 5562.6
-46.2474, -22.5401, 5532.12
-88.7734, 33.5422, 9136.38
-110.9211, 32.1004, 845.82
153.4667, -28.1799, 373.38
-112.1533, 33.2692, 815.34
-117.143, 33.6789, 1036.32
-99.933, 26.3046, 10363.2
170.5292, -46.0017, 495.3
-111.9556, 40.6064, 2179.32
115.9174, -31.4409, 1851.66
-58.7355, -34.0653, 5265.42
77.7894, 13.5188, 3688.08
50.2935, 26.9918, 10668
145.3882, -37.1814, 1874.52
-93.0875, 36.9961, 10972.8
-112.0559, 34.6886, 5791.2
-83.8127, 33.1813, 5173.98
-121.4919, 38.5159, 30.48
-75.9441, 43.0456, 7924.8
-114.6133, 36.0633, 1097.28
-106.6377, 35.1057, 1798.32
-77.1509, 39.7849, 883.92
176.2297, -37.7139, 304.8
-120.0704, 41.3718, 11277.6
-110.4088, 36.5124, 12496.8
168.2118, -46.357, 365.76
140.6328, -37.4137, 2308.86
178.012, -38.4154, 457.2
-80.9262, 35.1042, 822.96
-85.3885, 33.5197, 7063.74
-47.6491, -17.1497, 10043.16
78.5999, 14.0259, 7810.5
-45.1232, -21.321, 9456.42
174.6875, -37.5865, 5021.58
89.2075, 20.7524, 10774.68
-89.5624, 12.6862, 10972.8
-77.3919, 37.0914, 8839.2
-90.1809, 39.1772, 7193.28
138.8095, -35.4024, 5036.82
76.6844, 27.9466, 7680.96
140.1305, 36.5591, 10271.76
79.5975, 15.8885, 9448.8
-122.9288, 45.52, 144.78
-118.3345, 33.8016, 76.2
151.197, -33.5501, 457.2
-120.2395, 41.4584, 8229.6
-35.1273, -5.7034, 10058.4
77.3208, 28.4919, 2209.8
-80.072, 35.8449, 10363.2
22.5077, 47.2527, 11277.6
-123.103, 49.2898, -7.62
-92.0067, 39.5705, 9753.6
-92.7642, 41.78, 10972.8
-100.835, 35.3279, 10058.4
-5.2606, 38.106, 5181.6
-83.3821, 35.8916, 10363.2
-108.4996, 33.2115, 10675.62
-92.2081, 41.7876, 10363.2
104.3681, -3.3524, 11582.4
104.9513, -2.8512, 10043.16
-74.7517, 39.1966, 2514.6
76.8248, 26.8273, 10668
-76.4249, 39.006, 5097.78
-118.4464, 34.1593, 944.88
-73.9089, 42.5122, 5433.06
-94.7716, 31.516, 10668
-110.9881, 37.1219, 11277.6
-87.9297, 42.0028, 259.08
-87.3844, 31.9055, 10050.78
78.1315, 15.5614, 9464.04
7.8667, 51.0122, 5730.24
-108.4455, 35.0221, 12496.8
-111.9282, 40.9878, 1775.46
78.3259, 13.208, 5250.18
-84.1254, 37.332, 10652.76
-123.3539, 43.2895, 8846.82
-112.2289, 33.783, 1859.28
-111.4978, 32.4561, 2301.24
-112.0887, 40.7155, 2758.44
136.3876, 32.3755, 9144
87.5616, 22.6019, 5120.64
77.4248, 22.6276, 10972.8
84.2804, 22.9607, 10668
151.2157, -34.1657, 678.18
-97.3898, 19.1196, 7528.56
-110.1141, 40.7017, 10668
-117.5159, 34.1546, 1394.46
-98.2802, 33.6597, 6858
-123.1342, 45.7868, 7620
-116.0913, 36.3547, 10363.2
-122.1162, 37.8688, 1066.8
-89.2684, 41.1899, 5036.82
-74.7818, 39.5522, 8595.36
-105.813, 41.2917, 7932.42
-86.2446, 44.1141, 10370.82
-117.299, 33.6321, 426.72
-74.4978, 40.7051, 4960.62
-78.2423, 40.1395, 9753.6
-119.2727, 35.4173, 937.26
-115.8858, 34.9648, 11277.6
-121.8607, 37.851, 1691.64
-82.1899, 26.9027, 419.1
-93.307, 44.7934, 2697.48
-75.3449, 40.9471, 3307.08
-62.0177, 45.1563, 10972.8
-122.7781, 49.0592, 411.48
-77.6439, 39.6295, 11582.4
-92.6281, 37.9954, 8542.02
-81.9432, 41.3557, 640.08
-96.1755, 33.0915, 1684.02
-97.2437, 19.0093, 9144
-122.6232, 47.4016, 640.08
-80.9776, 26.6908, 8328.66
-39.9083, -17.1592, 10972.8
-77.7968, 37.7255, 3375.66
-84.0625, 42.3442, 10058.4
-95.1504, 30.8536, 6705.6
79.63, 14.8756, 10668
72.7422, 19.242, 2324.1
-88.3883, 40.2628, 9906
175.2902, -40.0475, 3185.16
-46.6209, -23.4739, 1432.56
175.7867, -37.8758, 800.1
-48.0174, -19.2564, 10965.18
174.4672, -40.4421, 4000.5
-76.2137, 38.776, 3611.88
-98.1497, 24.8902, 11772.9
-79.05, 38.901, 10972.8
-97.4349, 41.5809, 10965.18
174.5932, -36.715, 45.72
-123.3197, 45.6544, 670.56
-78.9185, 36.5075, 4221.48
-88.9288, 42.0468, 9144
-98.7635, 28.5482, 5699.76
-118.1327, 33.8513, 45.72
-88.8582, 32.4146, 10934.7
-95.2536, 30.4388, 11277.6
-101.9701, 33.4977, 1478.28
-118.5587, 33.8018, 1874.52
-87.7576, 49.6635, 11887.2
-82.7431, 30.1395, 11567.16
-94.5132, 38.9746, 685.8
-122.7674, 46.672, 4762.5
-90.711, 43.9512, 10660.38
-114.5758, 44.6889, 13106.4
-69.8225, 12.729, 11590.02
171.617, -43.0023, 3406.14
-76.196, 36.3131, 723.9
-115.3281, 38.6412, 12192
-98.943, 19.5069, 2674.62
-96.9665, 46.7677, 944.88
114.1326, 22.7408, 10393.68
19.2604, 47.2151, 1889.76
-82.9678, 39.9968, 533.4
-116.9728, 32.8528, 320.04
-77.6381, 40.3129, 6705.6
-86.9826, 38.3482, 7620
1.1259, 34.1932, 12496.8
-117.6421, 33.9724, 304.8
-84.1006, 37.5989, 10980.42
-117.2045, 34.6402, 7620
176.285, -38.0661, 693.42
-80.5943, 42.4884, 11887.2
-99.8933, 26.995, 6096
-121.6766, 37.077, 1752.6
51.9002, 43.1641, 11582.4
173.9495, -41.4113, 563.88
-88.2892, 39.2474, 10675.62
-46.7243, -23.4289, 2087.88
-42.844, -22.0064, 6118.86
-122.5217, 41.0499, 10972.8
-91.5714, 29.869, 13106.4
-84.3248, 37.6024, 10363.2
175.8022, -40.3236, 1371.6
176.1232, -37.9297, 1280.16
-58.3481, -34.5379, 510.54
175.4533, -40.442, 175.26
-80.9619, 32.726, 9151.62
12.3937, 47.4112, 11582.4
-111.6517, 40.1338, 1417.32
-92.4116, 39.067, 10363.2
-111.4913, 29.4637, 10972.8
-117.5774, 33.8946, 304.8
-73.6592, 41.1179, 381
-102.0258, 37.775, 11277.6
-105.2133, 34.3927, 11887.2
-99.6604, 38.3712, 11582.4
-47.172, -23.5407, 6842.76
-112.3765, 35.6078, 10972.8
-95.6672, 41.9523, 12192
-121.5477, 36.1691, 6164.58
-115.18, 35.176, 6705.6
-97.7576, 29.6813, 1874.52
1.1654, 51.8669, 3657.6
-93.4795, 31.333, 7307.58
-94.6083, 30.5503, 11582.4
-111.2668, 32.7859, 5295.9
-116.7269, 33.0291, 5334
150.8319, -33.6838, 784.86
152.9091, -27.9868, 5600.7
72.7707, 18.7841, 3962.4
-98.0768, 43.9032, 2217.42
-96.5595, 31.6352, 8229.6
153.0679, -26.4523, 944.88
-59.803, -35.558, 11582.4
-92.968, 43.4777, 10370.82
-115.003, 35.8364, 5059.68
-74.699, 40.218, 350.52
-79.5729, 43.8303, 1783.08
-95.8764, 35.997, 982.98
-114.0092, 35.3455, 10370.82
-91.6035, 43.9728, 7810.5
-105.1466, 35.6551, 11277.6
-112.7864, 34.3114, 9113.52
-87.9151, 30.7545, 12192
-97.0554, 32.7628, 899.16
-81.0656, 35.181, 2529.84
-84.1918, 39.6464, 944.88
-95.033, 51.7355, 10972.8
-120.2417, 37.6739, 2583.18
-115.1545, 35.8883, 3596.64
-86.8065, 37.3347, 10972.8
-77.7801, 33.5115, 10972.8
-121.6566, 39.6401, 6096
-81.4714, 29.5532, 6934.2
-98.0851, 29.7317, 1028.7
-109.2355, 36.559, 7620
-87.8626, 34.7664, 10066.02
-115.8467, 33.5409, 10058.4
-120.5481, 46.5881, 312.42
-112.7859, 33.2763, 2148.84
-84.8142, 40.2544, 11277.6
176.1699, -38.1308, 5181.6
-79.3783, 37.5656, 7711.44
-89.7593, 33.6989, 6850.38
-85.0386, 36.857, 7612.38
114.8839, -29.4582, 4091.94
-77.4637, 38.2973, 2796.54
-89.6288, 38.3309, 11887.2
-118.1523, 33.8209, 7.62
174.7424, -37.0241, 60.96
-90.8876, 45.3287, 11277.6
-100.2381, 26.5156, 11262.36
-99.5241, 47.3711, 10972.8
-85.971, 31.2613, 11582.4
-97.662, 30.0797, 1615.44
133.2861, 35.9283, 11277.6
-106.388, 42.9045, 10058.4
-76.3429, 36.2847, 441.96
-90.0799, 29.9014, 198.12
-89.0962, 43.1233, 1508.76
-58.8221, 44.4749, 10668
-81.013, 35.4778, 11277.6
-118.0064, 50.973, 10058.4
-77.5924, 38.8185, 4648.2
-35.3329, -8.8705, 6606.54
-120.7231, 36.3255, 8229.6
-106.0047, 35.7472, 10363.2
151.6624, -30.8578, 10980.42
-80.7421, 34.7636, 1623.06
-77.5224, 42.9074, 13716
-90.8983, 38.5768, 8839.2
-97.3755, 27.8258, 525.78
-120.5114, 37.8538, 8031.48
144.8246, -37.5973, 906.78
-120.8406, 35.5731, 1691.64
-90.1038, 29.9661, 243.84
-97.6423, 27.1396, 1874.52
-76.808, 42.5024, 1203.96
-63.5051, 45.2322, 10683.24
-77.8508, 38.8419, 5143.5
-77.355, 39.4152, 266.7
-87.9812, 41.5543, 4419.6
140.0567, 35.6054, 1371.6
-90.888, 36.7325, 8229.6
-111.6858, 41.0288, 3482.34
-107.5573, 40.0551, 11605.26
-81.4121, 30.3376, 11285.22
-79.2283, 41.7417, 10668
-73.6427, 40.0266, 5303.52
-112.9692, 33.4636, 6697.98
-81.0118, 36.338, 10972.8
-122.0368, 48.0564, 1226.82
-95.398, 39.5539, 3383.28
-122.737, 47.5317, 548.64
-90.6241, 30.3145, 2247.9
-95.664, 29.6417, 1935.48
-118.9596, 34.2126, 640.08
-86.0696, 43.5967, 10363.2
-80.0293, 35.6334, 9144
-87.4641, 45.7372, 9144
-111.7491, 33.4442, 678.18
11.332, 50.9999, 8229.6
-81.0433, 34.9265, 1531.62
-81.8968, 30.398, 3497.58
-170.6759, 58.8956, 10972.8
-86.7289, 42.8819, 9144
-97.6503, 35.1394, 10972.8
-90.6817, 42.3986, 11269.98
-72.3409, 41.7341, 9243.06
-76.8552, 36.5521, 13106.4
-86.4127, 35.4329, 7734.3
-87.0307, 42.2793, 5897.88
-73.7955, 40.8765, 533.4
-46.6204, -23.4738, 1424.94
-47.2252, -23.1933, 5791.2
-119.7532, 38.7147, 3688.08
-79.7829, 33.512, 11277.6
-82.6699, 33.2651, 7109.46
21.2842, 39.8231, 10972.8
-76.2194, 40.1604, 6096
-47.9463, -21.4742, 5486.4
-100.0726, 47.8835, 10363.2
-80.6945, 39.327, 10972.8
-82.0639, 29.2451, 6553.2
-120.7978, 43.3607, 10668
-113.3564, 33.556, 8534.4
-92.4566, 39.032, 10668
-42.4512, -21.9488, 10645.14
-93.0303, 50.1621, 11887.2
3.2618, 36.7271, 396.24
-95.6479, 30.0415, 1097.28
-79.4073, 37.5662, 10980.42
-79.9122, 37.458, 3017.52
-104.3189, 37.7231, 10058.4
-97.6519, 30.899, 1242.06
150.8209, -32.3827, 1943.1
-122.1002, 37.4456, 137.16
47.6137, 28.3162, 8991.6
-122.2238, 40.062, 967.74
176.8155, -37.9919, 640.08
-86.1004, 42.4664, 10363.2
-122.8069, 49.2218, 495.3
-88.3484, 32.1999, 9448.8
77.2135, 22.9819, 5067.3
-114.9775, 35.9448, 1310.64
-72.0143, 42.918, 1028.7
-81.7025, 28.1749, 2994.66
-97.4889, 44.4597, 10363.2
-120.8587, 37.7953, 6461.76
150.8307, -31.8131, 2385.06
9.5223, 39.1638, 10507.98
-46.939, -13.7138, 10462.26
-84.5835, 33.9801, 1242.06
28.7286, 41.2225, 312.42
174.2022, -41.5953, 5181.6
-76.3259, 40.0607, 929.64
-78.964, 29.9687, 11269.98
176.2699, -37.6902, 335.28
-115.1918, 33.3555, 12496.8
-91.1139, 38.4126, 10462.26
26.9664, 39.7103, 11277.6
-124.4614, 48.8806, 2286
-79.1309, 36.9744, 13106.4
24.2966, 34.0673, 11887.2
-79.7401, 43.6218, 594.36
-101.8966, 39.9043, 13716
-95.7639, 39.2043, 12192
-112.052, 33.1307, 3406.14
-96.4436, 32.699, 1752.6
-74.9113, 48.5611, 10363.2
174.455, -36.6485, 4107.18
-122.9878, 48.0613, 2712.72
-80.2824, 40.4875, 487.68
176.2901, -39.3086, 1341.12
173.2842, -40.9906, 4023.36
-105.5026, 35.5264, 8839.2
-75.4063, 39.6227, 11132.82
171.2638, -44.0557, 868.68
-58.4713, 44.5383, 10058.4
-83.0072, 42.4097, 182.88
-91.2311, 30.7223, 891.54
100.8351, 3.2617, 6309.36
-97.6673, 32.7846, 1310.64
174.3972, -39.7155, 5189.22
-98.0547, 29.8426, 1889.76
-79.7564, 43.5685, 1043.94
-119.388, 46.2746, 10972.8
-81.2324, 40.011, 10972.8
122.1048, 13.4779, 8610.6
-102.8733, 46.6802, 10363.2
-90.0424, 39.5372, 10370.82
-118.7272, 46.0684, 11582.4
-119.7918, 39.3659, 1912.62
104.4864, 0.1374, 7200.9
-97.8589, 30.4313, 2613.66
-90.531, 38.7356, 10363.2
-114.6115, 36.0649, 1143
-97.4655, 40.4461, 2042.16
-122.7773, 44.8829, 2377.44
-77.1832, 37.3707, 11277.6
-103.0799, 42.856, 9753.6
-117.6195, 37.6027, 10058.4
170.375, -45.9492, 30.48
-122.4178, 48.5546, 205.74
-88.7945, 32.8006, 5181.6
120.5595, 13.7168, 6096
130.5278, 33.475, 1554.48
-80.389, 43.1266, 495.3
-87.0137, 40.0424, 10965.18
77.3872, 12.8828, 3383.28
-74.5751, 4.2055, 6096
-106.5637, 52.3383, 12192
-115.3829, 35.9426, 2766.06
-77.7626, 38.4685, 6096
174.8068, -38.6877, 8260.08
35.7093, 31.9024, 3108.96
-119.1013, 36.4805, 10668
175.3589, -41.0476, 6096
-83.5896, 34.9975, 9753.6
151.5372, -29.655, 13106.4
-73.3965, 40.7183, 358.14
-59.2035, -33.6173, 8900.16
-122.3005, 48.0267, 746.76
101.6016, 14.8062, 9448.8
174.6359, -36.6532, 0
101.9394, 15.0123, 8229.6
1.874, 35.703, 10828.02
-81.7419, 28.5529, 8534.4
-47.8798, -15.8605, 1120.14
-83.9842, 26.1369, 9144
-87.958, 42.1529, 579.12
-96.0958, 32.7472, 5341.62
-97.6564, 30.666, 441.96
-98.9634, 20.3864, 7620
150.7433, -34.3567, 2270.76
-86.5754, 42.4091, 9144
-87.7836, 41.5458, 10965.18
-118.5615, 34.0134, 11277.6
176.9096, -37.9198, -91.44
-85.4308, 34.6382, 7162.8
137.1627, 33.1874, 11887.2
151.0078, -30.8999, 2720.34
175.0896, -40.4081, 2781.3
148.6007, -33.895, 3657.6
-91.4851, 40.4082, 10668
-121.5547, 37.7674, 693.42
172.6655, -41.982, 6111.24
-112.2446, 34.7571, 9753.6
-102.686, 41.6194, 10035.54
-76.1614, 44.9301, 10668
-82.5316, 29.0154, 10363.2
-112.5163, 35.8445, 9753.6
-66.5252, 43.2934, 10652.76
175.8589, -38.5085, 2133.6
-148.3271, 60.5977, 7642.86
-80.3088, 26.185, 617.22
120.6821, 13.0607, 4564.38
-120.6373, 39.0527, 3482.34
-78.1891, 36.182, 3878.58
-92.372, 43.0625, 9761.22
-69.3605, 41.7876, 9944.1
-121.8027, 51.2772, 10058.4
49.04, 41.6784, 11277.6
-80.3494, 25.8017, 289.56
100.6585, 12.3265, 7985.76
-86.0105, 43.1968, 7665.72
-122.0137, 37.9235, 381
29.217, 41.9796, 10972.8
100.3347, 7.4682, 10485.12
-76.3836, 39.4667, 7315.2
31.1815, 34.869, 10660.38
-117.7415, 33.6117, 1082.04
-0.9897, 35.2839, 10668
47.4376, 30.9128, 10058.4
-99.1761, 19.3776, 3268.98
-81.2631, 34.6657, 10965.18
-122.764, 43.7662, 3108.96
47.945, 29.27, 685.8
-111.7237, 33.4654, 480.06
-121.9674, 37.4932, 1965.96
-82.9449, 30.2408, 11277.6
-116.5973, 33.5998, 4069.08
-86.7676, 32.9999, 685.8
-87.1022, 41.2473, 1082.04
-114.3848, 34.3205, 10972.8
-121.0607, 36.0929, 11887.2
53.0219, 22.7597, 10668
-82.0592, 29.8295, 8427.72
-95.1876, 29.9776, 647.7
-86.623, 45.6225, 10058.4
139.7957, 35.589, 38.1
-110.4724, 28.2951, 9753.6
-75.8023, 38.4408, 9144
-80.3245, 36.9321, 10668
-117.4857, 34.6935, 5707.38
-122.7807, 45.1865, 350.52
32.1734, 33.6034, 10668
-47.7086, -21.5855, 9677.4
-81.4587, 41.8365, 10363.2
-75.5601, 39.6565, 2247.9
-85.7911, 39.4097, 2125.98
-121.2634, 38.5769, 182.88
10.9703, 49.5092, 647.7
-48.9681, -21.1066, 10949.94
-86.5044, 36.0332, 2407.92
-81.3043, 24.9986, 10660.38
-120.9849, 46.3523, 10363.2
-77.4348, 39.0216, 449.58
-116.4222, 33.0249, 3383.28
-81.3091, 28.4711, 10683.24
-110.0816, 38.9254, 8229.6
-80.5673, 33.8742, 1272.54
19.8594, 42.9534, 10668
-86.0196, 35.6535, 3810
-83.9943, 30.4359, 10972.8
-81.3378, 28.3684, 822.96
-82.6314, 27.574, 12496.8
-114.5468, 36.1399, 3025.14
-93.9078, 29.8917, 9144
-112.2406, 40.8977, 1981.2
-78.4594, 34.6612, 12496.8
139.2562, 34.7133, 5585.46
-84.3547, 33.8132, 3307.08
-47.5933, -22.6882, 3261.36
-96.2663, 33.1302, 1226.82
-117.6197, 34.71, 7010.4
-99.0545, 39.4648, 10378.44
135.7041, 35.1476, 8526.78
-121.7472, 37.2927, 3375.66
-97.2148, 31.7326, 2125.98
-82.3133, 29.0334, 10980.42
-122.905, 40.7134, 12192
-84.3926, 35.6018, 10972.8
-85.9771, 26.1075, 10972.8
-118.0243, 33.7003, 2148.84
-81.5359, 43.7388, 9745.98
-117.5296, 33.7976, 3200.4
141.3735, 40.5437, 10370.82
-98.743, 35.2973, 9753.6
-99.4007, 25.9407, 4930.14
-109.4646, 32.0521, 9029.7
-74.6653, 40.6918, 1143
-119.0993, 35.4681, 678.18
-112.758, 33.2072, 12496.8
51.3475, 23.2346, 11277.6
-122.3201, 47.2372, 1386.84
-122.5131, 48.3569, 426.72
-66.5493, 18.2993, 10058.4
-73.7843, 40.5638, 777.24
4.1836, 50.6634, 10668
-86.1564, 39.8903, 2872.74
-117.0245, 34.003, 10050.78
-122.579, 47.2857, 304.8
-117.6819, 37.7812, 9288.78
-78.7063, 36.0078, 1813.56
-87.0087, 38.8302, 10972.8
-86.6145, 36.2455, 906.78
153.0518, -27.0076, 144.78
121.3999, 14.2935, 3832.86
-71.0504, 42.3526, 121.92
-78.5931, 42.2798, 2247.9
-80.1933, 43.7552, 4648.2
90.4265, 24.0662, 10363.2
-111.2209, 34.0238, 4876.8
-81.1188, 44.1373, 7109.46
-81.6146, 27.2768, 5204.46
-116.1472, 31.8945, 8442.96
-89.2835, 42.2541, 2842.26
-99.1465, 20.2196, 8206.74
-90.7219, 35.6609, 4937.76
-94.5845, 39.0916, 1104.9
-89.4832, 41.1187, 7315.2
-90.8992, 32.9952, 10073.64
3.9178, 51.4654, 11582.4
-112.0093, 33.4334, 388.62
-80.9276, 33.5534, 11277.6
-99.2943, 18.761, 11285.22
-87.0969, 30.8145, 4130.04
-91.431, 40.7583, 7315.2
-95.2361, 41.5086, 9753.6
-95.7502, 41.2801, 518.16
-117.5656, 37.6114, 11902.44
23.3608, 39.0027, 11277.6
-65.9722, 49.4202, 11277.6
150.0318, -33.5738, 1981.2
-62.0661, 12.0304, 10363.2
150.1096, -34.2054, 1127.76
145.3763, -37.2166, 7833.36
-117.2134, 34.7923, 8252.46
33.8207, 34.5986, 10515.6
-81.7143, 30.0586, 10668
-74.1838, 4.7216, 2552.7
-85.9438, 39.6564, 9753.6
-97.2193, 33.737, 5745.48
-108.5664, 36.7079, 7924.8
